step,price,amount,trade_type,reward
1,0.10741674900054932,33.90098571777344,buy,3.188048696899414
2,-0.8265720009803772,-99.70484161376953,sell,8.267525466613769
3,-0.015412092208862305,-19.477394104003906,sell,1.6413600011444092
5,-0.9999796748161316,-99.99900817871094,sell,12.694874088287355
6,-0.9999997019767761,-99.97415161132812,sell,19.263019532470704
7,-0.999997615814209,-99.93164825439453,sell,27.974865612335208
8,-0.9999903440475464,-99.90643310546875,sell,30.381546307373046
46,-0.5627641081809998,-1.871612548828125,sell,0.33121927276611324
98,0.20355987548828125,7.055702209472656,buy,1.0282274829864502
99,0.31411993503570557,35.42364501953125,buy,5.261119758300782
100,0.3160790205001831,49.46144104003906,buy,7.4686775970458985
101,0.3292350769042969,54.20997619628906,buy,9.369110186004638
102,-0.35176563262939453,-67.17228698730469,sell,14.077296183929445
107,-0.808147668838501,-89.92089080810547,sell,6.869956057739257
121,0.3464231491088867,37.28901672363281,buy,4.275931547698974
122,0.4706461429595947,68.2598876953125,buy,8.028727990722656
123,0.49132680892944336,73.48426818847656,buy,8.95846713485717
124,0.4696662425994873,77.12542724609375,buy,9.25428001525879
125,0.3682863712310791,82.76730346679688,buy,10.763887815856933
126,0.4910200834274292,82.44441223144531,buy,9.636927345733643
127,0.30318284034729004,77.56144714355469,buy,11.080428338928222
128,0.4696890115737915,82.53868103027344,buy,13.843387582397462
130,-0.46832239627838135,-68.97516632080078,sell,11.40090524116516
131,0.14895367622375488,30.145858764648438,buy,3.196365404815674
132,0.37460505962371826,68.88937377929688,buy,4.709277591552735
133,0.09868240356445312,76.05549621582031,buy,3.770831502380371
138,0.3722440004348755,31.451766967773438,buy,7.694360270996094
139,-0.76502525806427,-95.30206298828125,sell,28.784082084350576
140,-0.9999922513961792,-99.8235855102539,sell,22.954433488082884
141,-0.9454991817474365,-97.35362243652344,sell,22.494528000183106
142,-0.9853175282478333,-97.25767517089844,sell,18.41282306335449
143,-0.6971514225006104,-79.19221496582031,sell,14.306865555725096
144,-0.2755011320114136,-64.88265228271484,sell,14.023087637863158
145,-0.3651479482650757,-74.7721176147461,sell,14.582058377227783
146,-0.019967854022979736,-44.380306243896484,sell,8.406073805656433
147,-0.06999969482421875,-40.87455368041992,sell,6.625765151596069
148,0.16879844665527344,45.48052978515625,buy,6.455961203002929
149,0.3136172294616699,57.83283996582031,buy,8.508367415771485
150,0.4012875556945801,50.79505920410156,buy,7.771644058227539
152,0.02506542205810547,-90.54418182373047,sell,17.810040564727775
153,0.07158708572387695,-83.60306549072266,sell,12.611522429275505
169,0.09284675121307373,81.31198120117188,buy,5.762580107727051
170,0.24225783348083496,85.03535461425781,buy,6.0230541673278815
171,0.1694934368133545,89.76498413085938,buy,6.363439725036621
172,0.08128368854522705,91.4873046875,buy,7.380280869140625
174,0.4995352029800415,49.849884033203125,buy,8.364312041931152
175,-0.7775498032569885,-95.20669555664062,sell,21.636673632202147
176,-0.9024801850318909,-92.68252563476562,sell,24.68691752807617
177,-0.9755754470825195,-96.31985473632812,sell,20.918746051635743
178,-0.7480415105819702,-85.20408630371094,sell,14.061230362701417
289,0.2904254198074341,14.138008117675781,buy,2.4600134124755857
290,0.5205435752868652,46.17765808105469,buy,7.563900393676758
291,0.4471099376678467,56.39772033691406,buy,8.163006041564941
292,0.3262603282928467,72.35505676269531,buy,10.122472441101074
293,0.1822066307067871,77.12435913085938,buy,10.285304533691408
296,0.33180856704711914,64.1939697265625,buy,11.979878630371095
297,0.21544528007507324,58.2088623046875,buy,11.60277252319336
299,0.3056882619857788,59.64512634277344,buy,9.54322021484375
300,0.3586156368255615,69.308837890625,buy,10.043543698730462
301,0.18673312664031982,64.56600952148438,buy,8.817779920349121
306,0.21211445331573486,60.93577575683594,buy,11.262759433135987
307,0.3908470869064331,40.45109558105469,buy,7.917492938079834
308,0.31238293647766113,16.78937530517578,buy,2.6533928732299787
309,0.30706095695495605,30.851760864257812,buy,4.423833990325927
310,0.35844123363494873,45.9248046875,buy,6.433146640625001
311,0.5057742595672607,60.20721435546875,buy,7.749270559692382
312,0.603226900100708,77.41386413574219,buy,5.925257160949707
331,0.6307698488235474,5.8578643798828125,buy,1.3055422343444825
333,0.44095492362976074,12.429794311523438,buy,1.8018229833984376
344,-0.8158783316612244,-87.78739929199219,sell,16.014177378845215
345,-0.7591500878334045,-82.1688232421875,sell,13.237397424316406
346,-0.7887259125709534,-82.9464111328125,sell,10.643683476562499
347,-0.8421017527580261,-83.9448471069336,sell,10.82216968902587
348,-0.8083323240280151,-80.25334167480469,sell,9.428965113372803
349,-0.8598583936691284,-84.07225799560547,sell,9.890260430603027
350,-0.8906270861625671,-86.36844635009766,sell,10.64663838157653
351,-0.8799028992652893,-77.6962890625,sell,10.82930876953125
352,-0.8940598964691162,-72.87288665771484,sell,12.367257594680787
353,-0.6935005187988281,-34.911964416503906,sell,7.761627929077148
354,-0.9133912920951843,-80.69132995605469,sell,21.482452774200443
355,-0.9630666971206665,-81.54811096191406,sell,22.19902676605225
358,-0.21921992301940918,-3.6438064575195312,sell,0.5926651203155517
359,-0.0008050203323364258,-4.838737487792969,sell,0.7017137104797364
361,0.44785070419311523,48.4830322265625,buy,6.579632303466797
362,0.4257391691207886,64.38958740234375,buy,9.037078591918945
363,0.5279072523117065,53.60877990722656,buy,7.502548748016357
364,0.49171018600463867,41.61860656738281,buy,6.255276567077637
367,-0.7355013489723206,-98.2383804321289,sell,25.417216169204714
368,-0.9950652122497559,-98.89129638671875,sell,27.42255648803711
