price,amount
0.019140011228950628,800.282672852613
0.02499260346858072,557.0193197824547
0.02105488523065274,906.7241723099896
0.02589817831145766,646.2401608794557
0.06493600479412082,579.9935789174777
0.05718820894697115,736.7252402150897
0.050873700336058265,822.093251281883
0.06610316640077715,717.6996787241225
0.020598452287520296,536.3627871282197
0.028534071749828943,562.1140076408831
0.0248997890824816,592.3968459693428
0.021376715865571966,602.3446648160054
0.02787783749492154,535.5487039425936
0.032979358531692156,633.4001180246717
0.023495158731213817,831.8708047478575
0.02129827498712532,409.3859867151682
0.020395772605657284,819.2947979856034
0.01717624427355858,534.307055343168
0.022502099963105676,638.4005807889362
0.02500843289086705,625.5415952098073
0.01665968373405922,569.491762669372
0.020820327440340576,726.7748324289198
0.019885577969147798,630.7344888105887
0.021631521612947728,528.8620170301315
0.01375510193025117,600.1997425846203
0.012692597668076934,775.4428051068278
0.013796786407914907,639.4755103079193
0.0162263034994082,591.5763941760541
0.019131945605127633,663.4591544960103
0.019998484494936963,450.25589281746505
0.02031348019735852,691.9192973641392
0.01850231364090762,667.6331825950336
0.015513617421884871,588.9296848558865
0.013475839292499047,697.8688440254568
0.01766886639235833,646.1984896061583
0.015111638914594137,589.4197634517765
0.021217706658591802,576.998346387884
0.021320703185926916,601.3392575702686
0.019780657204590994,591.6879442265935
0.020546751710115288,644.4994589600241
0.02147127903726343,586.0211872415608
0.020676569426412394,702.9740761013246
0.028053892641990662,661.455806434136
0.023637831000640583,612.5721239331314
0.02381011025302818,382.06577879305786
0.018723576008397056,628.7120364833945
0.017791614380527378,562.4021889562391
0.017091442991203867,617.7876706815481
0.013614998869326498,526.7725593218711
0.01635744926624515,752.7365534872437
0.01334259950163254,687.2692880533028
0.012128975468275833,728.5740534026705
0.021834976804467773,490.36464144396894
0.018711385533338926,787.0021133395861
0.01454077775077886,698.926123131385
0.022415993505310018,570.9973306457406
0.03930664903343436,653.7154943059495
0.05128895866061499,782.1183727443297
0.03681883382338284,568.5809794938525
0.039976151432255705,846.8856999433755
0.0686345288722179,731.5619833115244
0.06772654950798057,809.1109202429959
0.04828053822086424,763.1198102692231
0.05658333045129643,750.3887326579952
0.020694277195305172,711.396276744619
0.030635881540562727,626.1857263504377
0.03711372949490702,628.5851989586306
0.035454792688524465,719.0334972802129
0.020177190725061234,764.1973582391632
0.019114151773196256,527.5832545422963
0.020117223371149455,791.7757192710559
0.017770421909037097,646.3120171729662
0.017633689515325655,673.8310049218801
0.021793378666140936,501.2585317214299
0.017899831131838247,647.4292900555662
0.013790950389077733,671.3082113813774
0.03533404237115614,569.8439223080043
0.02563782660170893,720.0334893435685
0.03443435741143244,588.2722336427574
0.036111746814622855,926.2466177192662
0.043179627298710443,612.4156556256879
0.059026101013556716,668.3976993371627
0.052749566766757745,643.924152690516
0.05919963619492351,664.8341303514943
0.02673709889174397,702.5910566116564
0.025905219381671722,608.7039176507993
0.030681846609641066,686.9838642043028
0.028974798269501275,683.8303228367653
0.03236979451121018,678.4170343665703
0.03592087263769818,655.1033719972066
0.04004149857335662,570.1414734183551
0.039529164453102304,619.1761749207357
0.01522953170908709,631.5535771891184
0.017088931562250904,769.5144421949547
0.017062250737863566,540.3854799793469
0.019032857575732386,521.2510500231958
0.024361140589824585,870.8796322783093
0.0234743460675525,593.8345203668237
0.029641072009832764,731.8779394469394
0.02567193713208591,494.8913422160349
0.018631983951181232,765.4599000099097
0.02631778453392166,843.9972200369955
0.026274224013131797,847.3610200718969
0.02457117811737243,852.9172687496571
0.04434354453876009,605.3362005299298
0.04516854023718461,454.944981761506
0.04773995303055052,725.3575421246086
0.04268836608227066,665.1657505706878
0.020384589041578225,675.0609559138792
0.022515176832383514,571.8137919202082
0.02159182408491211,715.2298805899255
0.026565116083469422,809.2471203161549
0.024008891369543463,776.9687032512428
0.03243994728942997,573.4316733736616
0.029245572513758995,664.7048367413327
0.03226982145163754,527.6254400587798
0.013521489420865788,535.7676646080257
0.016386008319409798,685.9497193192591
0.014805679674962921,597.7538946740369
0.016906935467310976,367.21324469948746
0.016640437669588833,812.7767537324032
0.00837687081002809,664.7760034197065
0.019556592412713292,596.8002055868437
0.012117525741438354,567.3239008927916
0.01885483294529161,779.3855406316866
0.016320863773038884,618.9994871280113
0.025673066929631755,505.24809799319735
0.027128283819080456,827.7493733367897
0.015829438371351284,914.7069415381362
0.02032604008080409,764.8817036836778
0.021874596220181043,645.6742354767208
0.02159759209088647,773.0922094855036
0.01974283880972758,661.1152916008606
0.02673095402679488,620.508983689498
0.0218723901239257,883.6297150411964
0.02017307213087546,647.0305753117949
0.0248608918252314,707.4647443178377
0.02073739827823821,805.5616114798471
0.02466272167809189,785.585948107739
0.023966263067573823,598.2060120780753
0.019112636270701745,479.39040342708165
0.01647782752050141,684.4216767423544
0.017579585392347132,503.64868654244935
0.01815501635209264,662.0880788009147
0.016326655352136173,611.5708523184333
0.015766181235642676,697.1330481143253
0.019125290221989655,653.2212870538892
0.01663564427273914,430.3627918767294
0.0205484463802678,474.06661408806445
0.020070830032602568,815.1855796997023
0.022304314962343093,878.0779379377659
0.01753876474556176,578.4564863166867
0.008701977628978643,688.9893332701566
0.008544576269335106,627.1281682259314
0.0072581298903636755,771.5919938036823
0.008641172705630284,758.3337696519064
0.013929726078013018,804.374061018111
0.01626640416283882,644.3558268336611
0.01831668000546731,577.1211963349699
0.01302129955871463,687.5134092408691
0.018591376621435347,607.1850832018298
0.01873567946379186,671.1700151878009
0.015076447105185926,606.1324566701398
0.014426103983774127,667.9345491962731
0.01724235244266245,658.70464182637
0.02027155780270571,720.8088583163122
0.02842965651913982,531.7052603812006
0.017841715070072563,767.1841341091156
0.02082068684639597,658.4979745355348
0.013326848378063302,710.460225710627
0.022609577674933594,541.8616169744137
0.016096682443236268,709.3791107552436
0.018436389382631205,689.48191250139
0.022584640651582007,708.1426278347997
0.020312946419195753,677.8406826955147
0.019585152529577817,820.6344847149652
0.018440181122421094,816.9107567141341
0.017811812713831882,804.794807803451
0.018792478482996075,616.9856133198192
0.01526747226077346,816.4515663786344
0.020036422753239573,753.9430200521651
0.01868789025826672,770.8149922823793
0.016830581989493026,795.8879736001511
0.018431857121468432,721.9635074394745
0.015120541614661873,562.4398989698283
0.015271026539807239,759.112075280516
0.014244414549268487,418.4520077665997
0.015455245089763519,471.0350454971581
0.02565981154368005,750.7247133560682
0.032205628077965315,829.1002750023908
0.02812251430485043,713.4010373224282
0.02285220373690147,623.46497642679
0.015816470877051323,778.8080752753829
0.015986280491011265,658.321272334979
0.012081825556892224,847.2234702078952
0.011929812503183944,773.9040886014307
0.01376806598341401,748.852714306476
0.01915570468994242,670.9960935250809
0.015377618672462469,641.870959527627
0.013043528862051883,587.7493166627066
0.014073139243146179,872.9258395034437
0.017449440660154705,603.4551055677341
0.013946879461362329,718.4110312721506
0.020167216433522976,814.4828935434632
0.014803888092899137,676.150457209058
0.013835126583057009,657.3877507832469
0.012260228353340107,425.76962050080624
0.012916869554829817,599.9113005457878
0.017876376922645258,674.1861126963117
0.01611774966027452,739.1212906494533
0.013899048661412467,640.563890322352
0.010519450909681597,630.4080240836603
0.01958164600777094,794.003605929869
0.01856115408022212,659.8185114533456
0.02711566641659158,631.1796065312883
0.022940670087741324,830.3508696932084
0.01872649550939801,817.6249721638021
0.01464258578905636,623.8364284596629
0.018953098519505843,659.0420181396221
0.01657303471031047,754.1362420467221
0.0167257117330577,760.2151518432158
0.02337384148808403,711.6201421324085
0.013757032199582882,701.1549501142651
0.021262214459726692,560.0131369108269
0.03344138463803165,807.4943245932599
0.026544860377227815,732.2248397253333
0.03332826448412867,657.9786599340038
0.032700544983891855,745.3593291007066
0.05419918738433821,640.5553540783084
0.043505174634942065,671.7702153961308
0.05534305520251254,723.4337690664609
0.0483643133733259,837.148298230277
0.033846487558081825,715.9831198556475
0.03299669928622391,636.0722170696617
0.04132011307602769,624.4403962320004
0.023658032086058017,585.897882505506
0.017772617098753392,640.1027981077293
0.02305460879513037,443.0959481916566
0.023581006998998958,711.6718447628816
0.01598996732895384,500.40132164525437
0.013502694524808385,800.2259810911283
0.01549564271903716,809.4121324420073
0.01534645937538329,755.7263647178532
0.009704351802795405,718.5232022588544
0.014678749267639851,699.9833824737451
0.01434152789161316,788.5823396042774
0.015267991026412705,693.3332514101189
0.012827539604024937,735.798718665226
0.036342781319370195,824.9242909034685
0.02388966081852906,719.5548930487762
0.02461652772563718,883.2738686923997
0.03574350348999415,557.9611509003636
0.042558086731296074,656.1929990480838
0.03991879912800459,592.6578515174962
0.03502975678218048,732.761683912233
0.033943501678884366,582.6468274889265
0.030025654119645345,566.7144518160603
0.03469470617147938,628.6083232137612
0.03483188400287047,770.9922050367984
0.030507235241021835,669.2497643478682
0.009916841965687099,630.6154145811665
0.011351711850934098,611.9460077614716
0.014374547986556421,669.4575191256978
0.010044398480960302,533.2107044583181
0.017435636256888352,851.2093005994361
0.018587542290265668,627.1023495677318
