month,day,hour,price,consumption,prediction,month_sin,month_cos,day_sin,day_cos,hour_sin,hour_cos,date
10,20,1,0.0438975,46074.125,45745.0,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,0.25881904510252074,0.9659258262890683,2020-10-20 01:00:00
10,20,2,0.03387249999999997,45201.625,44830.0625,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,0.49999999999999994,0.8660254037844387,2020-10-20 02:00:00
10,20,3,0.031952499999999974,45502.0625,44980.0,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,0.7071067811865475,0.7071067811865476,2020-10-20 03:00:00
10,20,4,0.03125749999999997,46706.0625,46088.625,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,0.8660254037844386,0.5000000000000001,2020-10-20 04:00:00
10,20,5,0.045505,49528.125,48756.3125,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,0.9659258262890682,0.25881904510252096,2020-10-20 05:00:00
10,20,6,0.06858249999999999,54921.3125,54307.8125,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,1.0,6.123233995736766e-17,2020-10-20 06:00:00
10,20,7,0.09567749999999997,59995.875,58590.0,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,0.9659258262890683,-0.25881904510252063,2020-10-20 07:00:00
10,20,8,0.1017725,62480.0625,60958.4375,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,0.8660254037844387,-0.49999999999999983,2020-10-20 08:00:00
10,20,9,0.0853325,63646.75,62297.875,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,0.7071067811865476,-0.7071067811865475,2020-10-20 09:00:00
10,20,10,0.07534499999999997,64432.9375,63696.3125,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,0.5000000000000003,-0.8660254037844385,2020-10-20 10:00:00
10,20,11,0.07045999999999997,65918.4375,65225.5625,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,0.258819045102521,-0.9659258262890682,2020-10-20 11:00:00
10,20,12,0.06159249999999995,65727.0,65063.75,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,1.2246467991473532e-16,-1.0,2020-10-20 12:00:00
10,20,13,0.059845,64272.875,64056.5625,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-0.25881904510252035,-0.9659258262890684,2020-10-20 13:00:00
10,20,14,0.06183249999999997,62664.3125,62757.9375,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-0.4999999999999998,-0.8660254037844388,2020-10-20 14:00:00
10,20,15,0.06612249999999997,62052.875,61578.8125,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-0.7071067811865471,-0.7071067811865479,2020-10-20 15:00:00
10,20,16,0.07174749999999996,61564.25,60302.3125,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-0.8660254037844384,-0.5000000000000004,2020-10-20 16:00:00
10,20,17,0.08616,62736.125,60577.125,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-0.9659258262890681,-0.2588190451025215,2020-10-20 17:00:00
10,20,18,0.0965425,65185.1875,62147.375,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-1.0,-1.8369701987210297e-16,2020-10-20 18:00:00
10,20,19,0.1006425,65208.0,63241.0,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-0.9659258262890684,0.2588190451025203,2020-10-20 19:00:00
10,20,20,0.0850575,61651.1875,60611.25,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-0.866025403784439,0.49999999999999933,2020-10-20 20:00:00
10,20,21,0.07201499999999997,57965.5,57434.9375,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-0.7071067811865477,0.7071067811865474,2020-10-20 21:00:00
10,20,22,0.0661875,54718.75,54708.625,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-0.5000000000000004,0.8660254037844384,2020-10-20 22:00:00
10,20,23,0.059907499999999975,50842.5625,51029.875,-0.866025403784439,0.49999999999999933,-0.7907757369376986,-0.6121059825476627,-0.25881904510252157,0.9659258262890681,2020-10-20 23:00:00
10,21,0,0.05503999999999998,48211.5625,49613.9375,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,0.0,1.0,2020-10-21 00:00:00
10,21,1,0.051042500000000005,46643.25,47987.1875,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,0.25881904510252074,0.9659258262890683,2020-10-21 01:00:00
10,21,2,0.046497499999999956,45669.6875,47179.25,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,0.8660254037844387,2020-10-21 02:00:00
10,21,3,0.045625,45744.375,47463.3125,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,0.7071067811865475,0.7071067811865476,2020-10-21 03:00:00
10,21,4,0.049595,47336.125,48869.625,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,0.8660254037844386,0.5000000000000001,2020-10-21 04:00:00
10,21,5,0.0601025,51281.9375,52325.75,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,0.9659258262890682,0.25881904510252096,2020-10-21 05:00:00
10,21,6,0.07879749999999995,58962.25,59793.25,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,1.0,6.123233995736766e-17,2020-10-21 06:00:00
10,21,7,0.09690499999999998,65408.8125,64434.8125,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,0.9659258262890683,-0.25881904510252063,2020-10-21 07:00:00
10,21,8,0.10200999999999999,68226.9375,66566.0,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.49999999999999983,2020-10-21 08:00:00
10,21,9,0.10019499999999999,68922.8125,67299.0625,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,0.7071067811865476,-0.7071067811865475,2020-10-21 09:00:00
10,21,10,0.09144249999999998,69707.0625,68290.75,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,0.5000000000000003,-0.8660254037844385,2020-10-21 10:00:00
10,21,11,0.086825,70369.375,69609.5,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,0.258819045102521,-0.9659258262890682,2020-10-21 11:00:00
10,21,12,0.07698250000000001,69989.625,69330.25,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,2020-10-21 12:00:00
10,21,13,0.0681175,68794.4375,68371.375,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,-0.25881904510252035,-0.9659258262890684,2020-10-21 13:00:00
10,21,14,0.06511249999999998,67040.625,67010.0,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,-0.4999999999999998,-0.8660254037844388,2020-10-21 14:00:00
10,21,15,0.06866499999999998,66074.3125,65844.0,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,-0.7071067811865471,-0.7071067811865479,2020-10-21 15:00:00
10,21,16,0.075515,64790.375,64478.625,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,-0.8660254037844384,-0.5000000000000004,2020-10-21 16:00:00
10,21,17,0.086115,65408.1875,64502.625,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,-0.9659258262890681,-0.2588190451025215,2020-10-21 17:00:00
10,21,18,0.0990825,67506.3125,65751.6875,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,-1.0,-1.8369701987210297e-16,2020-10-21 18:00:00
10,21,19,0.1059325,67486.3125,66395.375,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,-0.9659258262890684,0.2588190451025203,2020-10-21 19:00:00
10,21,20,0.08720249999999997,63847.6875,63388.6875,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,-0.866025403784439,0.49999999999999933,2020-10-21 20:00:00
10,21,21,0.07715,59751.6875,59953.3125,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,-0.7071067811865477,0.7071067811865474,2020-10-21 21:00:00
10,21,22,0.0718625,56561.625,56798.5,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,-0.5000000000000004,0.8660254037844384,2020-10-21 22:00:00
10,21,23,0.0619275,52549.0,53005.75,-0.866025403784439,0.49999999999999933,-0.8978045395707417,-0.44039415155763423,-0.25881904510252157,0.9659258262890681,2020-10-21 23:00:00
10,22,0,0.0636925,49500.0625,49598.25,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,0.0,1.0,2020-10-22 00:00:00
10,22,1,0.0575325,47696.6875,47761.1875,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,0.25881904510252074,0.9659258262890683,2020-10-22 01:00:00
10,22,2,0.05605,46611.375,46654.625,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,0.49999999999999994,0.8660254037844387,2020-10-22 02:00:00
10,22,3,0.056705,46606.1875,46822.25,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,0.7071067811865475,0.7071067811865476,2020-10-22 03:00:00
10,22,4,0.05986249999999995,47723.25,48004.9375,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,0.8660254037844386,0.5000000000000001,2020-10-22 04:00:00
10,22,5,0.0682725,50488.4375,50905.1875,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,0.9659258262890682,0.25881904510252096,2020-10-22 05:00:00
10,22,6,0.07571,56709.5625,57164.5625,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,1.0,6.123233995736766e-17,2020-10-22 06:00:00
10,22,7,0.0903925,62154.5,61799.125,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,0.9659258262890683,-0.25881904510252063,2020-10-22 07:00:00
10,22,8,0.0939225,64493.5625,64120.125,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,0.8660254037844387,-0.49999999999999983,2020-10-22 08:00:00
10,22,9,0.08551999999999997,65522.1875,65260.25,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,0.7071067811865476,-0.7071067811865475,2020-10-22 09:00:00
10,22,10,0.07668249999999999,66486.0,66682.5625,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,0.5000000000000003,-0.8660254037844385,2020-10-22 10:00:00
10,22,11,0.06795249999999997,67129.5,67958.5625,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,0.258819045102521,-0.9659258262890682,2020-10-22 11:00:00
10,22,12,0.06154249999999997,66622.8125,67640.875,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,1.2246467991473532e-16,-1.0,2020-10-22 12:00:00
10,22,13,0.0542175,65241.875,66675.5625,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,-0.25881904510252035,-0.9659258262890684,2020-10-22 13:00:00
10,22,14,0.05377249999999997,63822.5,65084.125,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,-0.4999999999999998,-0.8660254037844388,2020-10-22 14:00:00
10,22,15,0.05838,62820.0,63987.5625,-0.866025403784439,0.49999999999999933,-0.9680771188662043,-0.2506525322587205,-0.7071067811865471,-0.7071067811865479,2020-10-22 15:00:00
