date,Einstrahlung auf die Horizontale (kWh/m²),Diffusstrahlung auf die Horizontale (kWh/m²),Außentemperatur (°C),Freifläche 01-Fläche Süd: Sonnenhöhe (rad),Freifläche 01-Fläche Süd: Einstrahlung auf die geneigte Fläche (kWh/m²),Freifläche 01-Fläche Süd: Modultemperatur (°C),Eingespeiste Energie kWh,prediction,price,consumption
2018-10-01 00:00:00,0.0,0.0,-0.5,-59.908,0.0,0.54,0.0,42628.0,0.05953,42064.5
2018-10-01 01:00:00,0.0,0.0,-1.7,-57.85,0.0,-1.59,0.0,42628.0,0.056100000000000004,42064.5
2018-10-01 02:00:00,0.0,0.0,-2.6,-52.347,0.0,-2.55,0.0,42628.0,0.05141,41274.5
2018-10-01 03:00:00,0.0,0.0,-2.6,-44.764,0.0,-2.6,0.0,42986.75,0.047380000000000005,42095.5
2018-10-01 04:00:00,0.0,0.0,-2.6,-36.157,0.0,-2.6,0.0,44675.0,0.04759,43659.0
2018-10-01 05:00:00,0.0,0.0,-2.6,-27.19,0.0,-2.6,0.0,48813.25,0.051609999999999996,48028.75
2018-10-01 06:00:00,0.0,0.0,-2.7,-18.307,0.0,-2.69,0.0,57869.0,0.06913,57390.5
2018-10-01 07:00:00,0.0,0.0,-2.2,-9.8569,0.0,-2.23,0.0,63091.5,0.07732,63471.5
2018-10-01 08:00:00,0.0,0.0,-2.0,-2.1751,0.0,-2.01,0.0,65697.25,0.08497,66185.75
2018-10-01 09:00:00,0.014,0.01386,-1.9,4.3889,0.013341,-1.65,1.8307,66773.5,0.07956,67004.25
2018-10-01 10:00:00,0.044,0.042701,-1.8,9.4652,0.044372,-0.96,24.098,67731.25,0.0737,68182.0
2018-10-01 11:00:00,0.088,0.080262,-1.4,12.698,0.10087,0.52,79.551,69087.0,0.07163,69665.25
2018-10-01 12:00:00,0.094,0.086468,-1.3,13.82,0.10491,0.76,84.64,67618.5,0.06315,69369.0
2018-10-01 13:00:00,0.091,0.082188,-1.5,12.727,0.10641,0.61,83.414,67284.75,0.06024,68720.0
2018-10-01 14:00:00,0.048,0.04623,-1.5,9.5188,0.049459,-0.46,28.713,65931.0,0.05618,68121.75
2018-10-01 15:00:00,0.012,0.01188,-1.7,4.464,0.011435,-1.42,1.2617,65181.25,0.053,66976.5
2018-10-01 16:00:00,0.0,0.0,-1.8,-2.0834,0.0,-1.78,0.0,63297.5,0.05337,65407.5
2018-10-01 17:00:00,0.0,0.0,-2.0,-9.7532,0.0,-1.99,0.0,63258.25,0.06042,65315.75
2018-10-01 18:00:00,0.0,0.0,-1.8,-18.195,0.0,-1.81,0.0,63779.0,0.06993,66097.0
2018-10-01 19:00:00,0.0,0.0,-2.0,-27.076,0.0,-1.99,0.0,64215.5,0.075,67460.0
2018-10-01 20:00:00,0.0,0.0,-2.2,-36.044,0.0,-2.19,0.0,62493.5,0.06583,64760.75
2018-10-01 21:00:00,0.0,0.0,-2.4,-44.659,0.0,-2.39,0.0,59105.25,0.05386,60833.25
2018-10-01 22:00:00,0.0,0.0,-2.4,-52.261,0.0,-2.4,0.0,54674.0,0.04646,57294.0
2018-10-01 23:00:00,0.0,0.0,-2.4,-57.798,0.0,-2.4,0.0,51064.0,0.0425,52806.0
2018-10-02 00:00:00,0.0,0.0,-2.4,-59.828,0.0,-2.4,0.0,46408.0,0.0451,49327.75
2018-10-02 01:00:00,0.0,0.0,-2.3,-57.803,0.0,-2.31,0.0,44746.0,0.0441,47655.75
2018-10-02 02:00:00,0.0,0.0,-2.1,-52.329,0.0,-2.11,0.0,44741.46134020619,0.04406,46264.75
2018-10-02 03:00:00,0.0,0.0,-1.8,-44.763,0.0,-1.82,0.0,44736.92268041237,0.04377,47315.25
2018-10-02 04:00:00,0.0,0.0,-1.6,-36.164,0.0,-1.61,0.0,44732.384020618556,0.044289999999999996,48861.25
2018-10-02 05:00:00,0.0,0.0,-1.9,-27.199,0.0,-1.89,0.0,44727.845360824744,0.04813,53393.0
2018-10-02 06:00:00,0.0,0.0,-2.3,-18.311,0.0,-2.28,0.0,44723.30670103093,0.0577,61418.25
2018-10-02 07:00:00,0.0,0.0,-2.8,-9.8546,0.0,-2.77,0.0,44718.76804123711,0.06820999999999999,66483.0
2018-10-02 08:00:00,0.0,0.0,-3.1,-2.1619,0.0,-3.08,0.0,44714.2293814433,0.07036,68662.25
2018-10-02 09:00:00,0.034,0.03366,-2.6,4.4162,0.032399,-2.02,14.021,44709.69072164949,0.05453,69787.5
2018-10-02 10:00:00,0.067,0.059996,-1.7,9.5091,0.0834,-0.15,48.195,44705.15206185567,0.048490000000000005,71334.0
2018-10-02 11:00:00,0.135,0.09399,-1.0,12.76,0.23108,3.38,149.38,44700.613402061856,0.046189999999999995,72750.25
2018-10-02 12:00:00,0.178,0.089294,0.0,13.9,0.3721,7.16,213.6,44696.07474226804,0.04415,72284.0
2018-10-02 13:00:00,0.187,0.055123,0.9,12.822,0.46849,10.01,246.06,44691.536082474224,0.030789999999999998,71724.0
2018-10-02 14:00:00,0.095,0.068577,0.7,9.6272,0.17135,4.38,30.755,44686.99742268041,0.02775,70678.5
2018-10-02 15:00:00,0.039,0.03861,0.4,4.5814,0.037163,1.3,18.552,44682.4587628866,0.03074,69472.5
2018-10-02 16:00:00,0.0,0.0,-0.4,-1.96,0.0,-0.31,0.0,44677.92010309279,0.02677,67623.0
2018-10-02 17:00:00,0.0,0.0,-0.9,-9.6262,0.0,-0.87,0.0,44673.38144329897,0.03868,66989.0
2018-10-02 18:00:00,0.0,0.0,-1.2,-18.066,0.0,-1.18,0.0,44668.842783505155,0.04852,67314.75
2018-10-02 19:00:00,0.0,0.0,-1.0,-26.946,0.0,-1.01,0.0,44664.30412371134,0.049030000000000004,68824.0
2018-10-02 20:00:00,0.0,0.0,-1.0,-35.914,0.0,-1.0,0.0,44659.76546391752,0.04543,65758.25
2018-10-02 21:00:00,0.0,0.0,-0.9,-44.531,0.0,-0.91,0.0,44655.22680412371,0.03204,61538.25
2018-10-02 22:00:00,0.0,0.0,-0.9,-52.139,0.0,-0.9,0.0,44650.6881443299,0.02622,57183.5
2018-10-02 23:00:00,0.0,0.0,-0.9,-57.69,0.0,-0.9,0.0,44646.14948453608,0.00108,53131.5
2018-10-03 00:00:00,0.0,0.0,-0.8,-59.74,0.0,-0.81,0.0,44641.61082474227,0.00213,50028.75
2018-10-03 01:00:00,0.0,0.0,-1.2,-57.749,0.0,-1.18,0.0,44637.072164948455,0.0001,48133.0
2018-10-03 02:00:00,0.0,0.0,-1.1,-52.303,0.0,-1.1,0.0,44632.53350515464,5e-05,47030.0
2018-10-03 03:00:00,0.0,0.0,-1.4,-44.755,0.0,-1.38,0.0,44627.99484536082,7.000000000000001e-05,46784.25
2018-10-03 04:00:00,0.0,0.0,-1.3,-36.164,0.0,-1.3,0.0,44623.45618556701,-8e-05,46622.5
2018-10-03 05:00:00,0.0,0.0,-1.3,-27.2,0.0,-1.3,0.0,44618.9175257732,-8.999999999999999e-05,46554.0
2018-10-03 06:00:00,0.0,0.0,-1.5,-18.31,0.0,-1.49,0.0,44614.37886597938,-0.00497,46285.5
2018-10-03 07:00:00,0.0,0.0,-1.5,-9.8455,0.0,-1.5,0.0,44609.84020618557,-5.9999999999999995e-05,48099.75
2018-10-03 08:00:00,0.0,0.0,-1.5,-2.1417,0.0,-1.5,0.0,44605.301546391755,0.0007,51265.75
2018-10-03 09:00:00,0.016,0.01584,-1.1,4.4506,0.015246,-0.83,2.4958,44600.762886597935,0.00091,54252.25
2018-10-03 10:00:00,0.038,0.037187,-0.4,9.5604,0.037388,0.28,17.52,44596.22422680412,-2.9999999999999997e-05,55732.0
2018-10-03 11:00:00,0.087,0.079883,-0.2,12.83,0.098144,1.67,77.666,44591.68556701031,2.9999999999999997e-05,57833.0
2018-10-03 12:00:00,0.12,0.10061,-0.3,13.987,0.15787,2.77,117.43,44587.1469072165,-4e-05,57527.75
2018-10-03 13:00:00,0.103,0.089212,-0.8,12.925,0.13006,1.82,98.933,44582.60824742268,0.0,55060.0
2018-10-03 14:00:00,0.073,0.063891,-0.9,9.7425,0.095161,1.02,51.499,44578.06958762887,2.9999999999999997e-05,53653.75
2018-10-03 15:00:00,0.034,0.028795,-1.2,4.7053,0.05953,0.02,10.555,44573.530927835054,0.00575,52619.5
2018-10-03 16:00:00,0.0,0.0,-1.6,-1.8306,0.0,-1.52,0.0,44568.992268041235,0.02028,52077.75
2018-10-03 17:00:00,0.0,0.0,-1.6,-9.4936,0.0,-1.6,0.0,44564.45360824742,0.0432,52879.75
2018-10-03 18:00:00,0.0,0.0,-1.9,-17.932,0.0,-1.88,0.0,44559.91494845361,0.06323,55018.75
2018-10-03 19:00:00,0.0,0.0,-2.1,-26.811,0.0,-2.09,0.0,44555.37628865979,0.07144,57648.75
2018-10-03 20:00:00,0.0,0.0,-2.3,-35.78,0.0,-2.29,0.0,44550.83762886598,0.06795,56054.75
2018-10-03 21:00:00,0.0,0.0,-2.4,-44.398,0.0,-2.39,0.0,44546.298969072166,0.05688,53720.75
2018-10-03 22:00:00,0.0,0.0,-2.4,-52.011,0.0,-2.4,0.0,44541.760309278354,0.06285,52237.75
2018-10-03 23:00:00,0.0,0.0,-2.4,-57.576,0.0,-2.4,0.0,44537.221649484534,0.04872,48549.0
2018-10-04 00:00:00,0.0,0.0,-2.5,-59.644,0.0,-2.49,0.0,44532.68298969072,0.05324,45859.75
2018-10-04 01:00:00,0.0,0.0,-2.8,-57.687,0.0,-2.78,0.0,44528.14432989691,0.0461,44392.0
2018-10-04 02:00:00,0.0,0.0,-3.3,-52.27,0.0,-3.27,0.0,44523.60567010309,0.0456,43446.5
2018-10-04 03:00:00,0.0,0.0,-3.2,-44.739,0.0,-3.2,0.0,44519.06701030928,0.046880000000000005,44171.5
2018-10-04 04:00:00,0.0,0.0,-3.1,-36.157,0.0,-3.11,0.0,44514.528350515466,0.04753,45775.25
2018-10-04 05:00:00,0.0,0.0,-2.8,-27.195,0.0,-2.82,0.0,44509.989690721646,0.05088,50046.0
2018-10-04 06:00:00,0.0,0.0,-2.6,-18.301,0.0,-2.61,0.0,44505.451030927834,0.07468999999999999,58850.25
2018-10-04 07:00:00,0.0,0.0,-2.5,-9.8296,0.0,-2.51,0.0,44500.91237113402,0.08015,63993.0
2018-10-04 08:00:00,0.0,0.0,-2.5,-2.1146,0.0,-2.5,0.0,44496.37371134021,0.081,65945.25
2018-10-04 09:00:00,0.017,0.01683,-2.5,4.4922,0.016199,-2.5,2.9114,44491.83505154639,0.08209000000000001,66778.5
2018-10-04 10:00:00,0.041,0.040013,-2.3,9.6191,0.040648,-1.55,20.897,44487.29639175258,0.07895999999999999,67653.75
2018-10-04 11:00:00,0.05,0.049008,-1.9,12.907,0.048706,-0.97,33.197,44482.757731958765,0.07534,68386.5
2018-10-04 12:00:00,0.024,0.02334,-1.8,14.082,0.023629,-1.31,6.6136,44478.219072164946,0.06305,67703.0
2018-10-04 13:00:00,0.031,0.030282,-1.3,13.036,0.030347,-0.73,11.635,44473.68041237113,0.054490000000000004,67049.0
2018-10-04 14:00:00,0.027,0.026448,-0.4,9.8645,0.026429,0.08,8.2281,44469.14175257732,0.0544,65607.5
2018-10-04 15:00:00,0.008,0.0077897,0.3,4.8355,0.0081694,0.44,0.45757,44464.6030927835,0.05761,64453.0
2018-10-04 16:00:00,0.0,0.0,2.6,-1.6954,0.0,2.49,0.0,44460.06443298969,0.06695999999999999,63415.25
2018-10-04 17:00:00,0.0,0.0,3.3,-9.3556,0.0,3.26,0.0,44455.52577319588,0.07723000000000001,63464.25
2018-10-04 18:00:00,0.0,0.0,3.7,-17.793,0.0,3.68,0.0,44450.987113402065,0.08025,64264.75
2018-10-04 19:00:00,0.0,0.0,3.3,-26.671,0.0,3.32,0.0,44446.448453608245,0.08807999999999999,66704.25
2018-10-04 20:00:00,0.0,0.0,3.3,-35.64,0.0,3.3,0.0,44441.90979381443,0.08067,64260.0
2018-10-04 21:00:00,0.0,0.0,3.8,-44.26,0.0,3.77,0.0,44437.37113402062,0.07221999999999999,60232.5
2018-10-04 22:00:00,0.0,0.0,2.5,-51.877,0.0,2.56,0.0,44432.8324742268,0.05398,56059.5
2018-10-04 23:00:00,0.0,0.0,1.2,-57.454,0.0,1.27,0.0,44428.29381443299,0.05225,52317.75
2018-10-05 00:00:00,0.0,0.0,0.6,-59.54,0.0,0.63,0.0,44423.75515463918,0.04957,49118.75
2018-10-05 01:00:00,0.0,0.0,0.5,-57.618,0.0,0.51,0.0,44419.21649484536,0.05116,47299.25
2018-10-05 02:00:00,0.0,0.0,1.1,-52.23,0.0,1.07,0.0,44414.677835051545,0.048909999999999995,46929.25
2018-10-05 03:00:00,0.0,0.0,0.4,-44.717,0.0,0.43,0.0,44410.13917525773,0.04736,47264.25
2018-10-05 04:00:00,0.0,0.0,-0.5,-36.144,0.0,-0.45,0.0,44405.60051546392,0.04828,48677.0
2018-10-05 05:00:00,0.0,0.0,-1.0,-27.184,0.0,-0.97,0.0,44401.0618556701,0.05418,52103.0
2018-10-05 06:00:00,0.0,0.0,-1.1,-18.287,0.0,-1.09,0.0,44396.52319587629,0.06362,59700.75
2018-10-05 07:00:00,0.0,0.0,-1.2,-9.807,0.0,-1.19,0.0,44391.98453608248,0.07887000000000001,64805.0
2018-10-05 08:00:00,0.0,0.0,-1.9,-2.0805,0.0,-1.86,0.0,44387.44587628866,0.07973999999999999,67001.25
2018-10-05 09:00:00,0.018,0.01782,-1.9,4.5411,0.017152,-1.9,3.3118,44382.907216494845,0.0745,67275.0
2018-10-05 10:00:00,0.037,0.036248,-1.9,9.6852,0.036272,-1.22,16.716,44378.36855670103,0.055420000000000004,67945.0
2018-10-05 11:00:00,0.076,0.072121,-1.6,12.992,0.079688,-0.08,64.817,44373.82989690721,0.05021,68298.0
2018-10-05 12:00:00,0.065,0.063368,-1.5,14.184,0.06398,-0.23,52.729,44369.2912371134,0.04664,67251.5
2018-10-05 13:00:00,0.075,0.071484,-1.4,13.153,0.077821,0.12,63.498,44364.75257731959,0.05072,66015.25
2018-10-05 14:00:00,0.053,0.050773,-1.3,9.9934,0.055213,-0.19,35.149,44360.213917525776,0.048240000000000005,63987.0
2018-10-05 15:00:00,0.026,0.024571,-1.0,4.972,0.03057,-0.39,7.257,44355.67525773196,0.048549999999999996,63234.75
2018-10-05 16:00:00,0.001,0.00099,-0.9,-1.5544,0.0009529,-0.86,0.0,44351.136597938144,0.054979999999999994,62051.5
2018-10-05 17:00:00,0.0,0.0,-0.7,-9.2123,0.0,-0.71,0.0,44346.59793814433,0.07499,61010.0
2018-10-05 18:00:00,0.0,0.0,-0.5,-17.648,0.0,-0.51,0.0,44342.05927835051,0.07866,61872.0
2018-10-05 19:00:00,0.0,0.0,-0.3,-26.526,0.0,-0.31,0.0,44337.5206185567,0.08295999999999999,64484.25
2018-10-05 20:00:00,0.0,0.0,-0.1,-35.495,0.0,-0.11,0.0,44332.98195876289,0.0799,62200.0
2018-10-05 21:00:00,0.0,0.0,0.1,-44.116,0.0,0.09,0.0,44328.44329896907,0.06508,58789.25
2018-10-05 22:00:00,0.0,0.0,0.4,-51.737,0.0,0.38,0.0,44323.904639175256,0.05986,55131.5
2018-10-05 23:00:00,0.0,0.0,0.5,-57.325,0.0,0.49,0.0,44319.365979381444,0.054700000000000006,51080.25
2018-10-06 00:00:00,0.0,0.0,0.6,-59.428,0.0,0.59,0.0,44314.82731958763,0.0501,47686.75
2018-10-06 01:00:00,0.0,0.0,0.8,-57.54,0.0,0.79,0.0,44310.28865979381,0.05298,45554.0
2018-10-06 02:00:00,0.0,0.0,1.0,-52.182,0.0,0.99,0.0,44305.75,0.05152,44188.5
2018-10-06 03:00:00,0.0,0.0,1.2,-44.688,0.0,1.19,0.0,44011.5,0.051,43688.25
2018-10-06 04:00:00,0.0,0.0,1.4,-36.124,0.0,1.39,0.0,44315.75,0.05,43913.0
2018-10-06 05:00:00,0.0,0.0,1.5,-27.166,0.0,1.49,0.0,44698.0,0.04690999999999999,44725.75
2018-10-06 06:00:00,0.0,0.0,1.5,-18.265,0.0,1.5,0.0,46403.0,0.05303,47010.75
2018-10-06 07:00:00,0.0,0.0,1.8,-9.7776,0.0,1.78,0.0,49370.5,0.062369999999999995,49739.0
2018-10-06 08:00:00,0.0,0.0,2.1,-2.0394,0.0,2.08,0.0,53156.5,0.06398,53097.25
2018-10-06 09:00:00,0.009,0.0087851,2.5,4.5972,0.0091299,2.65,0.61215,56146.75,0.07072,55042.75
2018-10-06 10:00:00,0.016,0.015561,3.1,9.7587,0.015896,3.38,2.4236,57223.0,0.06479,56318.25
2018-10-06 11:00:00,0.026,0.02533,3.8,13.084,0.025562,4.26,7.6089,58016.25,0.05906,57236.75
2018-10-06 12:00:00,0.024,0.023337,4.2,14.294,0.023621,4.2,6.3553,56600.25,0.058,56513.25
2018-10-06 13:00:00,0.023,0.022372,4.8,13.277,0.022662,5.2,5.7412,54888.75,0.05151,54399.5
2018-10-06 14:00:00,0.02,0.019492,5.2,10.129,0.01977,5.2,4.0077,53593.25,0.0502,52592.25
2018-10-06 15:00:00,0.009,0.0087694,5.4,5.1146,0.0091368,5.56,0.59084,53426.25,0.049229999999999996,51938.5
2018-10-06 16:00:00,0.0,0.0,5.9,-1.4077,0.0,5.88,0.0,53085.5,0.054810000000000005,51715.25
2018-10-06 17:00:00,0.0,0.0,6.4,-9.0636,0.0,6.37,0.0,53283.0,0.05993,52630.0
2018-10-06 18:00:00,0.0,0.0,6.7,-17.499,0.0,6.68,0.0,54406.25,0.07206,53915.0
2018-10-06 19:00:00,0.0,0.0,7.1,-26.377,0.0,7.08,0.0,55784.25,0.08227,55990.5
2018-10-06 20:00:00,0.0,0.0,6.8,-35.346,0.0,6.81,0.0,53750.25,0.0706,53479.0
2018-10-06 21:00:00,0.0,0.0,6.0,-43.967,0.0,6.04,0.0,51378.0,0.06139,51004.25
2018-10-06 22:00:00,0.0,0.0,5.7,-51.591,0.0,5.72,0.0,49328.25,0.05702,48677.5
2018-10-06 23:00:00,0.0,0.0,5.8,-57.19,0.0,5.8,0.0,46139.5,0.04646,45269.75
2018-10-07 00:00:00,0.0,0.0,5.9,-59.309,0.0,5.89,0.0,44018.0,0.05049,41828.5
2018-10-07 01:00:00,0.0,0.0,6.0,-57.454,0.0,5.99,0.0,42291.5,0.04711,40089.5
2018-10-07 02:00:00,0.0,0.0,5.6,-52.126,0.0,5.62,0.0,42227.62,0.04575,39030.0
2018-10-07 03:00:00,0.0,0.0,5.0,-44.652,0.0,5.03,0.0,42163.74,0.04302,39086.0
2018-10-07 04:00:00,0.0,0.0,4.9,-36.097,0.0,4.91,0.0,42099.86,0.0425,39544.0
2018-10-07 05:00:00,0.0,0.0,4.4,-27.141,0.0,4.43,0.0,42035.98,0.0438,40323.25
2018-10-07 06:00:00,0.0,0.0,4.4,-18.237,0.0,4.4,0.0,41972.1,0.0446,41278.75
2018-10-07 07:00:00,0.0,0.0,3.4,-9.7413,0.0,3.45,0.0,41908.22,0.046560000000000004,43464.5
2018-10-07 08:00:00,0.0,0.0,3.4,-1.9913,0.0,3.4,0.0,41844.34,0.05071,46815.75
2018-10-07 09:00:00,0.029,0.026159,3.3,4.6605,0.041403,4.08,8.286,41780.46,0.055979999999999995,49288.5
2018-10-07 10:00:00,0.046,0.044641,3.5,9.8396,0.046274,4.4,25.595,41716.58,0.05509,50996.25
2018-10-07 11:00:00,0.071,0.068206,3.9,13.183,0.072346,5.28,58.075,41652.7,0.055130000000000005,53043.25
2018-10-07 12:00:00,0.047,0.0461,4.3,14.411,0.045611,5.21,27.658,41588.82,0.054060000000000004,52179.0
2018-10-07 13:00:00,0.07,0.067502,4.5,13.409,0.070673,5.86,56.786,41524.94,0.0509,50002.5
2018-10-07 14:00:00,0.074,0.065978,4.6,10.271,0.091445,6.38,52.639,41461.06,0.049909999999999996,48543.25
2018-10-07 15:00:00,0.026,0.024835,4.9,5.2634,0.028956,5.52,7.0661,41397.18,0.049049999999999996,47381.25
2018-10-07 16:00:00,0.001,0.00099,4.9,-1.2553,0.0009529,4.95,0.0,41333.3,0.05021,47329.5
2018-10-07 17:00:00,0.0,0.0,4.8,-8.9098,0.0,4.81,0.0,41269.42,0.055479999999999995,48849.0
2018-10-07 18:00:00,0.0,0.0,4.9,-17.345,0.0,4.9,0.0,41205.54,0.07,51240.0
2018-10-07 19:00:00,0.0,0.0,5.0,-26.223,0.0,5.0,0.0,41141.66,0.08094,53522.5
2018-10-07 20:00:00,0.0,0.0,5.0,-35.192,0.0,5.0,0.0,41077.78,0.07707,51440.0
2018-10-07 21:00:00,0.0,0.0,5.0,-43.813,0.0,5.0,0.0,41013.9,0.07147,49366.75
2018-10-07 22:00:00,0.0,0.0,4.9,-51.439,0.0,4.9,0.0,40950.02,0.0683,48337.5
2018-10-07 23:00:00,0.0,0.0,5.1,-57.048,0.0,5.09,0.0,40886.14,0.05991,45565.5
2018-10-08 00:00:00,0.0,0.0,5.7,-59.182,0.0,5.67,0.0,40822.26,0.05559,43839.25
2018-10-08 01:00:00,0.0,0.0,5.8,-57.361,0.0,5.79,0.0,40758.38,0.0503,42569.0
2018-10-08 02:00:00,0.0,0.0,5.7,-52.063,0.0,5.7,0.0,40694.5,0.050159999999999996,42263.0
2018-10-08 03:00:00,0.0,0.0,5.7,-44.608,0.0,5.7,0.0,41161.5,0.04732,42749.5
2018-10-08 04:00:00,0.0,0.0,5.1,-36.063,0.0,5.13,0.0,42891.25,0.047939999999999997,45061.0
2018-10-08 05:00:00,0.0,0.0,3.8,-27.109,0.0,3.87,0.0,47040.75,0.05114,49614.25
2018-10-08 06:00:00,0.0,0.0,2.9,-18.202,0.0,2.95,0.0,55966.5,0.06279,58853.0
2018-10-08 07:00:00,0.0,0.0,2.5,-9.6983,0.0,2.52,0.0,61677.0,0.07998000000000001,65083.75
2018-10-08 08:00:00,0.0,0.0,2.5,-1.9362,0.0,2.5,0.0,64618.75,0.08242000000000001,67374.5
2018-10-08 09:00:00,0.042,0.030416,2.8,4.7309,0.1017,4.67,7.0237,65404.5,0.08158,67718.5
2018-10-08 10:00:00,0.114,0.066216,3.6,9.9279,0.24732,8.28,23.212,66301.5,0.06689,68551.25
2018-10-08 11:00:00,0.178,0.07663,4.7,13.29,0.39785,12.35,217.23,67641.0,0.05206,69299.0
2018-10-08 12:00:00,0.149,0.10943,4.8,14.535,0.23054,9.52,153.41,65954.0,0.05157,68208.5
2018-10-08 13:00:00,0.173,0.086616,5.4,13.548,0.36176,12.4,204.02,65626.25,0.04996,67055.5
2018-10-08 14:00:00,0.124,0.067733,5.2,10.42,0.27452,10.7,23.236,64414.25,0.05207,66214.0
2018-10-08 15:00:00,0.035,0.031406,5.0,5.4182,0.048728,6.2,12.081,63467.0,0.05281,65132.0
2018-10-08 16:00:00,0.0,0.0,4.5,-1.0975,0.0,4.59,0.0,61195.75,0.061520000000000005,63454.75
2018-10-08 17:00:00,0.0,0.0,4.5,-8.7509,0.0,4.5,0.0,61772.5,0.07490000000000001,63637.75
2018-10-08 18:00:00,0.0,0.0,4.5,-17.185,0.0,4.5,0.0,62274.0,0.08537,65606.5
2018-10-08 19:00:00,0.0,0.0,4.2,-26.064,0.0,4.22,0.0,63442.5,0.10201,67575.25
2018-10-08 20:00:00,0.0,0.0,4.2,-35.033,0.0,4.2,0.0,61140.0,0.08577,64117.75
2018-10-08 21:00:00,0.0,0.0,4.2,-43.654,0.0,4.2,0.0,58003.25,0.07809999999999999,60107.25
2018-10-08 22:00:00,0.0,0.0,4.0,-51.282,0.0,4.01,0.0,53693.25,0.05801,55685.0
2018-10-08 23:00:00,0.0,0.0,3.8,-56.899,0.0,3.81,0.0,49957.75,0.052950000000000004,51183.5
2018-10-09 00:00:00,0.0,0.0,3.8,-59.048,0.0,3.8,0.0,47590.25,0.05677,48355.25
2018-10-09 01:00:00,0.0,0.0,4.1,-57.259,0.0,4.08,0.0,46000.75,0.05743,46649.75
2018-10-09 02:00:00,0.0,0.0,4.3,-51.992,0.0,4.29,0.0,46004.54081632653,0.05511,45672.25
2018-10-09 03:00:00,0.0,0.0,4.4,-44.557,0.0,4.39,0.0,46008.33163265306,0.05235,46139.75
2018-10-09 04:00:00,0.0,0.0,4.5,-36.022,0.0,4.49,0.0,46012.12244897959,0.05486,47524.5
2018-10-09 05:00:00,0.0,0.0,4.7,-27.071,0.0,4.69,0.0,46015.913265306124,0.05799,51815.25
2018-10-09 06:00:00,0.0,0.0,4.7,-18.16,0.0,4.7,0.0,46019.704081632655,0.07427,60088.0
2018-10-09 07:00:00,0.0,0.0,4.4,-9.6484,0.0,4.42,0.0,46023.494897959186,0.09137,65304.0
2018-10-09 08:00:00,0.0,0.0,4.5,-1.8741,0.0,4.5,0.0,46027.28571428572,0.09668,67111.0
2018-10-09 09:00:00,0.037,0.030252,5.2,4.8086,0.069576,6.46,11.075,46031.07653061225,0.09195,67346.5
2018-10-09 10:00:00,0.123,0.061486,5.8,10.023,0.29005,11.25,17.6,46034.86734693877,0.08254,68204.5
2018-10-09 11:00:00,0.077,0.073331,6.1,13.404,0.079861,7.86,63.585,46038.6581632653,0.06470000000000001,69017.25
2018-10-09 12:00:00,0.074,0.071674,6.8,14.667,0.073758,8.24,59.594,46042.448979591834,0.054310000000000004,68478.5
2018-10-09 13:00:00,0.13,0.10161,7.4,13.693,0.18904,10.99,129.47,46046.239795918365,0.05335,67819.5
2018-10-09 14:00:00,0.071,0.064887,7.0,10.575,0.08252,8.75,51.444,46050.0306122449,0.05564,66368.25
2018-10-09 15:00:00,0.006,0.0058276,6.6,5.5789,0.0061104,6.82,0.19245,46053.82142857143,0.06240999999999999,65501.75
2018-10-09 16:00:00,0.0,0.0,6.5,-0.93423,0.0,6.52,0.0,46057.61224489796,0.06897,64016.5
2018-10-09 17:00:00,0.0,0.0,6.3,-8.5869,0.0,6.31,0.0,46061.40306122449,0.0832,64281.5
2018-10-09 18:00:00,0.0,0.0,6.2,-17.022,0.0,6.21,0.0,46065.19387755102,0.09,65557.0
2018-10-09 19:00:00,0.0,0.0,6.1,-25.9,0.0,6.11,0.0,46068.98469387755,0.11028,67979.75
2018-10-09 20:00:00,0.0,0.0,5.9,-34.869,0.0,5.91,0.0,46072.77551020408,0.09255,64593.0
2018-10-09 21:00:00,0.0,0.0,5.7,-43.49,0.0,5.71,0.0,46076.566326530614,0.08051,60386.0
2018-10-09 22:00:00,0.0,0.0,4.8,-51.119,0.0,4.85,0.0,46080.357142857145,0.06976,56158.75
2018-10-09 23:00:00,0.0,0.0,4.7,-56.743,0.0,4.71,0.0,46084.147959183676,0.06056,51684.0
2018-10-10 00:00:00,0.0,0.0,5.2,-58.906,0.0,5.17,0.0,46087.93877551021,0.053700000000000005,48212.5
2018-10-10 01:00:00,0.0,0.0,5.4,-57.15,0.0,5.39,0.0,46091.72959183674,0.055130000000000005,46155.5
2018-10-10 02:00:00,0.0,0.0,5.6,-51.913,0.0,5.59,0.0,46095.52040816326,0.054880000000000005,45385.5
2018-10-10 03:00:00,0.0,0.0,5.3,-44.499,0.0,5.31,0.0,46099.31122448979,0.054049999999999994,45739.5
2018-10-10 04:00:00,0.0,0.0,5.3,-35.975,0.0,5.3,0.0,46103.102040816324,0.05464,47153.5
2018-10-10 05:00:00,0.0,0.0,5.1,-27.026,0.0,5.11,0.0,46106.892857142855,0.05546,50673.75
2018-10-10 06:00:00,0.0,0.0,5.4,-18.111,0.0,5.39,0.0,46110.683673469386,0.07216,58980.75
2018-10-10 07:00:00,0.0,0.0,5.4,-9.5916,0.0,5.4,0.0,46114.47448979592,0.088,64677.0
2018-10-10 08:00:00,0.0,0.0,5.5,-1.805,0.0,5.5,0.0,46118.26530612245,0.09322,66707.0
