step,price,amount,trade_type,reward
1,0.18509447574615479,87.49354553222656,buy,8.227893021850585
2,-0.881158173084259,-82.11396789550781,sell,6.808890217895507
4,0.14407014846801758,97.85528564453125,buy,9.31680174621581
5,-0.9440233111381531,-98.54020690917969,sell,12.509679267120362
12,0.40380406379699707,42.957122802734375,buy,4.295712280273437
13,0.4306453466415405,85.40913391113281,buy,10.416497971801757
17,-0.9319402575492859,-65.87611389160156,sell,21.250975580291747
21,0.2715815305709839,-19.85442352294922,sell,6.379226277923584
23,0.3952699899673462,62.346832275390625,buy,17.4527487588501
24,-0.9573454260826111,-95.37549591064453,sell,19.597756899719236
37,0.6357955932617188,90.9737548828125,buy,13.708835123291015
39,0.31317341327667236,94.01138305664062,buy,13.545160070800783
41,0.38687050342559814,99.99665832519531,buy,26.109127488708495
43,-0.9987267255783081,-7.2251129150390625,sell,3.2304202354431153
60,-0.8382337093353271,-58.741249084472656,sell,2.128195454330444
61,-0.8471104502677917,-95.03936767578125,sell,0.3716039276123047
62,-0.8738407492637634,-97.9228286743164,sell,0.037210674896240234
63,-0.6370388269424438,-50.54986572265625,sell,0.6298513269042969
64,-0.6308779716491699,-0.49062347412109375,sell,0.02935400245666504
66,-0.5708702802658081,-0.1575164794921875,sell,0.028943653106689452
67,0.21409368515014648,79.91668701171875,buy,13.59063179321289
75,0.08796441555023193,57.54588317871094,buy,0.028197482757568358
76,0.05956697463989258,37.04888916015625,buy,0.018524444580078125
84,-0.9948514103889465,-94.25141906738281,sell,0.8049071188354397
85,-0.9758121967315674,-69.3546371459961,sell,0.6269659197998046
86,-0.8629663586616516,-10.111740112304688,sell,0.33661982833862303
108,-0.9952746629714966,-83.11817932128906,sell,5.538995469970703
109,-0.9523622989654541,-30.256202697753906,sell,1.9370020967102048
111,-0.8106324076652527,-49.47886657714844,sell,3.5976083888244625
112,-0.28426361083984375,-19.810935974121094,sell,2.850595577316284
134,-0.7981923818588257,-48.19422912597656,sell,2.212597059173584
135,-0.3890252709388733,-9.0836181640625,sell,0.7116106469726563
136,0.23718702793121338,61.353515625,buy,4.6886356640625
156,-0.39825475215911865,-0.03263092041015625,sell,0.0019611183166503908
157,-0.3457653522491455,-31.340476989746094,sell,1.6171686126708984
158,-0.0010327696800231934,-7.303291320800781,sell,0.4127089925384521
160,0.30292725563049316,48.83171081542969,buy,6.464341877746582
172,-0.46449410915374756,-37.032772064208984,sell,2.987433722419739
173,-0.5310872197151184,-71.05477905273438,sell,10.04714575805664
174,0.2428528070449829,43.36454772949219,buy,7.2761374635314935
194,0.18378019332885742,75.42326354980469,buy,13.146274836730958
199,-0.2531168460845947,-37.185733795166016,sell,11.15237342250824
207,0.29311609268188477,12.330329895019531,buy,2.7775301121520997
208,0.1948603391647339,-57.11466598510742,sell,14.789842756843568
216,0.33242571353912354,92.18635559082031,buy,21.80852614212036
217,-0.6176453828811646,-0.46710968017578125,sell,0.10379644203186035
224,-0.951053261756897,-96.04695129394531,sell,46.03530375518799
229,0.5468813180923462,93.03025817871094,buy,20.271293257141114
239,0.40930402278900146,48.0755615234375,buy,10.988631097412108
240,-0.5034293532371521,-58.84806442260742,sell,12.867717766647338
241,0.21605122089385986,8.677970886230469,buy,1.8223738861083985
242,0.2507365942001343,8.035995483398438,buy,1.557375924682617
243,0.025743484497070312,-27.703834533691406,sell,5.06869356628418
246,0.36856937408447266,92.1324462890625,buy,23.72134094604492
256,0.28216075897216797,46.9111328125,buy,12.527618017578126
273,-0.9255242347717285,-40.1898193359375,sell,13.157744952392575
282,-0.48454761505126953,-14.639495849609375,sell,4.245453796386719
285,0.15481281280517578,-6.561210632324219,sell,1.4299502452087403
286,-0.1820632815361023,-54.96792221069336,sell,12.09459192401886
301,0.4714852571487427,46.008941650390625,buy,6.283441161193847
302,-0.5037947297096252,-83.30679321289062,sell,9.895180897827148
319,-0.06778258085250854,-93.66619873046875,sell,7.113947793579102
322,-0.033660292625427246,-71.55110168457031,sell,5.389228978881836
324,-0.12805575132369995,-84.08793640136719,sell,4.28932563583374
340,0.743759274482727,18.938064575195312,buy,1.631324882507324
342,0.5535985231399536,67.54779052734375,buy,8.732578359375001
343,0.3659543991088867,43.04835510253906,buy,6.829191053466793
351,0.3691641092300415,95.30430603027344,buy,13.283514174499512
352,0.18484675884246826,77.05447387695312,buy,13.076914761657715
367,-0.5649600028991699,-34.037109375,sell,8.80642130859375
376,0.22950661182403564,71.40150451660156,buy,11.340700962371827
382,-0.6266667246818542,-1.7729263305664062,sell,0.2895011405181885
383,-0.8316986560821533,-30.088172912597656,sell,4.6311715747070314
393,0.22063350677490234,47.894378662109375,buy,10.37823291229248
452,-0.8663403987884521,-0.7696990966796875,sell,0.13780692626953125
459,-0.5390157103538513,-62.65676498413086,sell,8.301394792747498
463,-0.3320111632347107,-1.72369384765625,sell,0.2433855712890625
468,-0.7472125887870789,-14.237884521484375,sell,1.8386804071044907
469,-0.7240292429924011,-49.2931022644043,sell,5.972845201377869
470,-0.6586450934410095,-13.452522277832031,sell,1.5450221836090088
471,-0.4921312928199768,-38.2464599609375,sell,4.4671865234375
472,0.02288353443145752,-46.38349914550781,sell,6.1597286865234375
488,0.7318547964096069,40.428558349609375,buy,4.910452697143555
