step,price,amount,trade_type,reward
345,0.6213400363922119,167.77294921875,buy,91.18292017089844
346,-0.3979666829109192,-419.12811279296875,sell,235.4326435180664
347,0.7948002815246582,450.66046142578125,buy,244.92945418029785
348,-0.6322295069694519,-441.25018310546875,sell,238.64133652893068
349,0.9712700843811035,496.8609619140625,buy,244.5847771118164
350,-0.8426239490509033,-469.4106140136719,sell,220.20990724609374
351,0.9773197174072266,499.42578125,buy,232.63252890625
352,-0.8988674283027649,-481.99627685546875,sell,224.19574821655274
353,0.9566121101379395,499.21575927734375,buy,238.89970160217283
354,-0.9385779500007629,-490.81536865234375,sell,247.8617611694336
355,0.8849090337753296,497.3775634765625,buy,243.79956028930664
356,-0.8661940693855286,-474.8533020019531,sell,222.13637467651367
357,0.7088789939880371,486.760009765625,buy,195.64345072509767
358,-0.5081247687339783,-354.5898132324219,sell,118.8265923123169
359,0.4282339811325073,405.12432861328125,buy,125.00516283691407
360,0.07323098182678223,-23.2138671875,sell,6.622219892578123
361,-0.5071264505386353,-427.8714904785156,sell,121.47271614685057
362,0.8348388671875,373.90435791015625,buy,101.35799334228516
363,-0.06651288270950317,-430.43316650390625,sell,111.89110163269044
364,0.8826467990875244,451.028076171875,buy,111.01154038818359
366,0.47601914405822754,26.6533203125,buy,6.326432109374999
367,0.5510811805725098,102.6661376953125,buy,24.384234364013672
368,0.19446778297424316,-60.64862060546875,sell,15.087557348022461
369,0.08072590827941895,-76.40432739257812,sell,22.23747948760986
370,-0.03237414360046387,-94.45278930664062,sell,28.31789076202393
375,0.534856915473938,346.75079345703125,buy,92.53738424987793
376,-0.9317765235900879,-395.65032958984375,sell,112.1668684387207
377,0.4108593463897705,303.69195556640625,buy,92.66552640197754
378,-0.9522897601127625,-481.57183837890625,sell,161.52882602905274
379,0.5296711921691895,408.49737548828125,buy,132.35723463195797
380,-0.781580924987793,-444.2073059082031,sell,129.70409125213624
381,0.7471299171447754,456.02581787109375,buy,120.42273772521969
382,-0.5209774374961853,-385.31719970703125,sell,94.7610589239502
383,0.8280751705169678,391.9920654296875,buy,84.70164549804687
384,-0.5576391816139221,-464.2953186035156,sell,92.79406237609864
385,0.9726474285125732,447.8924560546875,buy,78.95000322875977
386,-0.13404667377471924,-404.81982421875,sell,68.28095975097656
387,0.9782044887542725,359.25628662109375,buy,61.17416048583984
392,0.9397401809692383,94.775634765625,buy,16.796137993164063
402,-0.6066492199897766,-22.586090087890625,sell,5.1828300924682615
403,-0.7325860261917114,-320.64373779296875,sell,70.75004074401856
404,0.692669153213501,377.71051025390625,buy,78.67332218078613
405,-0.6216239333152771,-419.80926513671875,sell,54.58360065307617
406,0.9758970737457275,423.93341064453125,buy,69.13506060791016
407,-0.47975021600723267,-444.9397277832031,sell,64.93005447540284
408,0.9245827198028564,214.98138427734375,buy,24.783053979492188
417,-0.4871664047241211,-174.08453369140625,sell,43.44627707336426
418,0.7529727220535278,433.284423828125,buy,107.8228288696289
419,-0.9865590929985046,-419.7479553222656,sell,104.4542786819458
429,0.23588180541992188,330.8309326171875,buy,62.10027436157226
450,-0.6654309630393982,-32.3258056640625,sell,7.402286239013672
451,-0.7106118202209473,-241.25445556640625,sell,56.557282018432616
456,0.37522387504577637,427.83270263671875,buy,78.99930854187012
457,-0.30228662490844727,-99.31683349609375,sell,18.086588547973633
464,0.21979308128356934,-21.770721435546875,sell,5.5114758386230465
465,-0.03943049907684326,-141.32107543945312,sell,38.580653594970705
466,-0.24872702360153198,-91.12774658203125,sell,24.589911137695303
471,-0.10209310054779053,-28.171356201171875,sell,6.789860271606446
472,-0.18320834636688232,-115.30545043945312,sell,26.400335932617185
473,-0.1975354552268982,-153.46908569335938,sell,34.498315773010255
474,0.5865068435668945,370.24810791015625,buy,91.0847370269775
475,-0.5516451001167297,-418.144287109375,sell,98.25972602783203
476,0.7740416526794434,441.22967529296875,buy,99.63407297790528
477,-0.6741285920143127,-428.35089111328125,sell,90.46342469421386
478,0.7563353776931763,476.0474853515625,buy,89.45408297241211
479,-0.6285157799720764,-349.7919921875,sell,59.66751802734375
480,0.8019561767578125,483.103759765625,buy,67.6780057055664
482,-0.014827728271484375,-37.422027587890625,sell,5.448647216796875
488,0.6879227161407471,97.65045166015625,buy,21.94400949707031
492,0.33210062980651855,2.915191650390625,buy,0.6541690063476562
495,0.0312575101852417,-161.16000366210938,sell,34.37381718109129
496,0.7207636833190918,155.76812744140625,buy,32.77205633239746
497,-0.5932756662368774,-437.5938415527344,sell,93.29063108062743
498,0.6094884872436523,321.53118896484375,buy,68.86876536437988
499,-0.34830617904663086,-400.0387268066406,sell,89.76869029541015
500,0.5472095012664795,364.1370849609375,buy,80.77288818603515
501,-0.3049572706222534,-322.3524169921875,sell,64.81540048461915
502,0.6313831806182861,408.41339111328125,buy,75.0296240814209
503,-0.4222615957260132,-319.32440185546875,sell,54.59169974121094
504,0.5865170955657959,368.0347900390625,buy,59.500184505615195
505,-0.10608088970184326,-127.5740966796875,sell,18.972819658203125
507,0.36708199977874756,13.82086181640625,buy,2.023235961303711
508,0.3324244022369385,4.62091064453125,buy,0.6370849505615234
509,0.44500136375427246,14.09027099609375,buy,1.9867282104492185
510,0.48854315280914307,58.69940185546875,buy,8.719796145629882
511,0.4059622287750244,40.8287353515625,buy,6.918429205322266
512,0.09817993640899658,-114.862060546875,sell,21.730753234863283
529,0.05335557460784912,-261.990966796875,sell,21.27366650390625
531,0.4625509977340698,9.653045654296875,buy,0.4826522827148438
536,0.8061521053314209,78.29949951171875,buy,7.689010852050781
537,0.8460984230041504,272.46380615234375,buy,33.295077111816404
553,-0.4901010990142822,-394.2971496582031,sell,47.42606116088867
554,0.901862621307373,123.5587158203125,buy,13.852167630615234
556,0.9056525230407715,42.3472900390625,buy,3.8468278271484375
558,0.9486877918243408,94.38238525390625,buy,8.083851296997072
573,0.08004367351531982,-209.91513061523438,sell,24.814067590026855
574,0.6212918758392334,246.69677734375,buy,26.27814072265623
575,-0.25831836462020874,-315.9263916015625,sell,32.30347354125976
576,0.941656231880188,391.42193603515625,buy,39.14219360351563
577,-0.37549400329589844,-34.189666748046875,sell,1.7197402374267576
598,0.427043080329895,75.7503662109375,buy,4.4723016210937505
620,-0.8249881267547607,-107.65298461914062,sell,16.893982876281736
625,-0.1849210262298584,-1.399200439453125,sell,0.05635979370117188
642,-0.6437271237373352,-177.59759521484375,sell,15.932280266723632
645,0.20097148418426514,199.2425537109375,buy,10.978264709472658
646,-0.13623499870300293,-48.635498046875,sell,2.2576598193359376
647,0.11715936660766602,127.20538330078125,buy,4.509430838012696
669,-0.04460996389389038,-17.33648681640625,sell,0.4614972790527344
670,-0.07450151443481445,-20.485076904296875,sell,0.5123317733764648
671,-0.30721622705459595,-136.23529052734375,sell,3.584350493774414
672,-0.2551811933517456,-38.009765625,sell,0.8008657617187499
673,0.16363680362701416,114.14300537109375,buy,1.274977369995117
674,0.28480255603790283,66.4580078125,buy,0.338271259765625
675,0.5748913288116455,80.369384765625,buy,0.24834139892578125
693,-0.1446915864944458,-54.31781005859375,sell,0.14285584045410157
697,-0.33329105377197266,-388.0884094238281,sell,0.011642652282714844
704,0.4639054536819458,103.26153564453125,buy,0.005163076782226563
705,0.5359328985214233,5.479034423828125,buy,0.003451791687011719
707,0.951122522354126,269.6375732421875,buy,0.08089127197265625
718,-0.04903125762939453,-132.90411376953125,sell,0.1382202783203125
