step,price,amount,trade_type,reward
256,0.5043091773986816,89.98028564453125,buy,24.02923528137207
257,-0.9897398948669434,-99.49004364013672,sell,29.08591425819397
258,-0.24795907735824585,-2.5508193969726562,sell,0.8153949284362793
259,-0.21073555946350098,-24.47955322265625,sell,8.413622442626954
263,0.5669184923171997,94.84980773925781,buy,19.165352151794433
264,-0.2909141182899475,-53.84438705444336,sell,12.455283613433838
278,0.5205938816070557,84.24407958984375,buy,18.653324102783195
279,-0.9832289218902588,-93.87443542480469,sell,22.782386733245847
280,0.29123103618621826,75.25714111328125,buy,19.46149669189453
281,-0.9986557364463806,-99.90058898925781,sell,27.37276138305664
283,-0.556843101978302,-20.428321838378906,sell,6.114196726226806
284,0.4781615734100342,86.318115234375,buy,23.04607358642578
285,-0.9906615018844604,-99.06072998046875,sell,21.58929549194336
