step,price,amount,trade_type,reward
461,-0.8464056253433228,-435.2498779296875,sell,73.539819375
465,0.3846322298049927,235.5657958984375,buy,64.30946228027344
468,-0.43503642082214355,-181.546630859375,sell,45.06713564453125
470,0.2846400737762451,291.42236328125,buy,67.86935418457028
474,-0.46039557456970215,-296.56915283203125,sell,72.95897728820798
481,0.23297619819641113,357.1416015625,buy,56.74980048828125
485,-0.5867735147476196,-18.534881591796875,sell,2.3765425177001953
486,-0.7317368984222412,-258.291259765625,sell,40.27277322265622
502,-0.406762957572937,-25.5166015625,sell,4.687654873046875
505,0.33643531799316406,353.78076171875,buy,52.614274882812495
509,-0.6888096928596497,-24.186126708984375,sell,3.4102438659667964
510,-0.6262831091880798,-17.24017333984375,sell,2.561027749633789
511,-0.5577729344367981,-19.188323974609375,sell,3.251461497497558
513,-0.5703780055046082,-54.545196533203125,sell,11.836307647705079
514,-0.7537675499916077,-340.7201843261719,sell,75.70802495727536
515,0.6160497665405273,209.7083740234375,buy,47.20325790893555
519,-0.5912056565284729,-176.33502197265625,sell,39.83760816406248
521,0.7204509973526001,158.391845703125,buy,35.17249325683594
530,0.10430622100830078,467.41009521484375,buy,23.557468798828126
543,0.26522350311279297,331.6846923828125,buy,50.08107170288086
572,-0.06079089641571045,-49.842010498046875,sell,5.48710693572998
585,-0.24478453397750854,-44.94610595703125,sell,1.7385153784179688
586,-0.22049462795257568,-42.88201904296875,sell,2.297189760131836
587,-0.19479072093963623,-24.310638427734375,sell,1.4416208587646484
588,-0.19684737920761108,-17.525543212890625,sell,1.034007049560547
605,-0.4582667350769043,-85.09921264648438,sell,0.9752369769287109
606,-0.48485618829727173,-148.15176391601562,sell,2.902293055114746
608,-0.44017767906188965,-51.146270751953125,sell,4.140802080078119
609,-0.3848212957382202,-5.614501953125,sell,0.5384307373046875
610,-0.36093199253082275,-6.8712158203125,sell,0.687671279296875
618,-0.5487074255943298,-111.9921875,sell,17.772040234374998
620,-0.5583405494689941,-1.90472412109375,sell,0.29890835632324214
621,-0.6531250476837158,-113.06515502929688,sell,16.683894276123045
622,-0.5234483480453491,-8.843048095703125,sell,1.1389845947265624
630,-0.43060338497161865,-32.35943603515625,sell,0.0032359436035156253
631,-0.39554840326309204,-114.55078125,sell,1.9439267578125
632,-0.23293912410736084,-17.959869384765625,sell,0.5641194973754883
633,-0.16559553146362305,-13.0667724609375,sell,0.5650072412109375
634,-0.09348553419113159,-12.398712158203125,sell,0.7889300546264649
635,-0.07067054510116577,-8.77191162109375,sell,0.5998233166503906
639,0.14270293712615967,114.0518798828125,buy,8.109088659667968
655,-0.4078338146209717,-26.85015869140625,sell,0.0013425079345703126
675,0.13900744915008545,216.75299072265625,buy,0.6697667413330077
682,-0.6720541715621948,-292.38433837890625,sell,8.502536560058564
683,0.04124891757965088,80.0169677734375,buy,2.0876426892089843
684,-0.49448156356811523,-162.4322509765625,sell,4.015325244140625
685,0.596961259841919,95.43035888671875,buy,1.6929345666503905
686,0.3785407543182373,6.194122314453125,buy,0.12307721038818359
687,0.5034480094909668,83.38037109375,buy,2.13787271484375
689,0.03864777088165283,141.8621826171875,buy,2.9805244567871094
690,-0.5532817840576172,-9.822174072265625,sell,0.3023265179443359
697,0.20092535018920898,484.1783447265625,buy,0.014525350341796875
